CustomerId,PLACEMENT,AGE,TENURE,TARIFF,REV_1,REV_2,REV_3,REV_4,REV_5,REV_6,REV_T,MOU_TOT_1,MOU_TOT_2,MOU_TOT_3,MOU_TOT_4,MOU_TOT_5,MOU_TOT_6,NCLL_1,NCLL_2,NCLL_3,NCLL_4,NCLL_5,NCLL_6,CHURN
192,1,56,4943,1,38,41,28.25,40.85,49.39,39.25,741.24,179.32,103.66,71.71,121.97,176.74,133.07,10,7,7,18,22,10,1
193,0,54,3775,2,9,9,9,9,9,9,161.75,0,0,0,0,0,0,0,0,0,0,0,0,1
194,1,65,1088,1,61.5,53.25,52,51.84,49.84,55.25,1125.93,205.81,184.04,208.54,191.83,209.18,282.1,0,0,0,0,0,0,0
195,1,35,190,2,9,12.5,11,11.6,9.25,12.16,86.01,46.54,47.07,0.59,11.26,1.95,17.18,0,1,0,1,1,0,0
196,1,47,94,1,14.25,14.25,14.25,22.96,23.97,24.25,82.93,0,0,25.98,70.32,84.25,91.98,0,0,1,2,2,3,0
197,0,54,4505,2,24.75,23,41.5,41.75,46.84,33.62,549.46,164.37,209.52,288.62,163.57,185.08,152.62,7,6,14,10,11,3,0
198,0,36,2068,2,9,9,9,18.75,21.42,17.03,206.95,0,0,0,0,0,0,0,0,0,0,0,0,0
199,0,52,6352,2,14,9,9,26.75,23.3,32.42,335.72,119.78,60.9,66.95,100.48,61.97,131.07,3,4,2,3,4,6,1
200,1,39,2521,2,9,9,9,21.1,49.47,17.75,208.82,8.18,4.07,15.32,32.97,88.32,17.68,9,6,7,6,21,5,1
201,1,59,453,1,36.5,30.25,30,28.75,26.75,33.75,702.5,147.71,100.55,108.87,94.03,79.16,112.74,7,5,1,2,3,13,1
202,0,69,6272,1,33.5,24.5,33,33.75,36.5,34.5,535.5,126.65,84.88,144.76,146.63,145.89,131.62,0,2,5,3,11,6,0
203,1,61,8656,2,9,9,9,9,9,9,146.75,0,0,0,0,0,0,0,0,0,0,0,0,1
204,1,62,5768,2,9.5,15,14,15,13.12,15.59,210.71,28.74,40.43,28.99,16.37,15.53,13.79,2,3,2,2,3,3,0
205,1,34,2234,2,37.5,32,22.75,37.41,31.86,26.25,617.27,223.99,165.39,71.05,182.14,137.84,114.46,3,1,2,6,3,0,1
206,1,37,1059,2,9.5,9.25,17,15.55,16.1,12.11,409.26,26.74,14.46,58.63,30.98,42.89,17.61,0,0,0,1,0,0,1
207,1,55,5562,2,11.75,11.75,16,20.7,16.03,15.82,189.05,75.51,39.23,52.55,64.82,33.68,33.05,0,1,2,3,4,2,0
208,1,53,1271,1,14.25,26.25,30.5,21.9,23.24,22.25,272.14,191.27,142.36,155.05,103.65,100.1,74.67,0,0,0,0,0,0,1
209,1,37,350,2,24.75,9,9,17.95,19.03,12.57,152.3,96.23,67.2,14.23,29.72,41.17,18.3,3,9,4,1,4,2,0
210,1,41,227,1,34.25,44.25,30.25,27.25,26.09,22.5,252.59,144.4,204.35,117.23,80.5,87.21,61.22,0,0,0,0,0,0,0
211,1,22,191,1,38,59.25,40.25,37.91,24,40.5,239.91,189.93,358.86,173.61,148.2,59.56,146.09,4,13,15,15,7,11,1
212,1,75,1011,2,9,11.5,13,21.5,16.5,9.25,299,44.82,40.91,29.8,54.68,34.35,2.38,0,0,0,3,1,0,0
213,1,34,5624,2,26,10.75,10.75,10.75,10.75,10.5,281.25,23.67,0.55,0,0,0,0,0,0,0,0,0,0,0
214,1,39,458,1,28.25,39.25,37,38.13,32.98,33,497.36,117.14,218.83,263.04,225.01,185.77,198.19,2,4,3,2,0,0,0
215,1,33,4994,2,9,12.75,14,15.15,13.25,16.09,193.74,24.11,51.85,45.76,31.83,23.92,51.42,0,2,0,0,0,1,0
216,0,54,3061,2,9,9,9,14.55,26.88,30.75,207.18,47.12,54.98,81.48,13.67,97.75,135.9,0,0,0,0,0,0,0
217,0,36,430,2,10,13.25,21.25,16.75,14.75,11.93,235.18,85.64,10.03,23.56,22.28,17.66,8.17,6,2,3,2,2,1,0
218,1,39,3374,2,9.5,14.25,18,15.5,22.25,23.5,215.25,86.42,50.06,41.35,22.09,56.35,58.65,1,1,2,1,1,3,0
219,1,48,5138,2,31.75,44,46.25,64.28,56.24,35.65,593.42,97.19,182.56,223.54,322.03,261.44,143.94,9,6,6,9,11,4,1
220,1,60,7116,2,48.75,25.75,13.75,13,30.6,25.77,624.62,301.44,142.91,49.16,26.96,154.36,128.2,1,0,0,0,0,0,1
221,1,45,858,2,19.25,15,26,14.8,12.9,19.55,386.5,6.97,53.81,83.39,25.3,17.74,54.72,0,0,0,0,0,0,1
222,1,34,2347,1,47.25,31,36,43,37.44,35.5,553.69,225.1,156.1,224.83,248.05,203.38,236.78,4,1,1,4,3,1,0
223,1,55,141,1,39.75,37.5,42.75,51.77,49.72,29.75,788.49,161.79,126.71,218.32,212.36,243.03,113.44,8,9,6,11,13,8,0
224,1,48,4957,2,10,14.25,40.5,33.35,38.4,23.38,342.63,43.86,40.11,97.32,59.01,94.48,67.45,2,1,4,2,5,0,0
225,1,51,238,2,9,9.25,9,14.15,13.9,16.88,171.18,24.15,8.85,25.72,28.26,30.08,29.95,0,0,0,0,0,0,0
226,0,33,939,2,33.75,30.5,25.5,26.02,19.32,16.25,437.34,160.9,127.37,91.47,83.7,49.02,19.01,0,0,0,0,0,0,0
227,1,62,1126,1,36.25,34,32,39.75,35.89,30,660.39,106.53,85.94,115.23,138.49,106.02,101.92,7,5,5,7,6,5,0
228,1,41,4092,2,21,24,30,25.75,36.96,41.73,344.69,97.62,71.28,121.82,83.53,147.51,167.36,2,2,1,5,2,4,0
229,1,42,6262,1,123.75,89.5,104.75,95.36,51.25,60.75,1762.86,1024.68,681.13,839.78,741.77,341.41,410.4,6,8,15,11,7,6,0
230,1,82,5157,1,80.25,45.25,34.75,15.25,15.75,14.75,861.5,665.77,334.37,185.11,6.28,8.25,3.43,10,2,5,1,0,1,0
231,1,27,171,1,20.5,14.75,14.5,16,16.5,14.25,96.5,68.11,8.76,0.77,33.29,12.32,0.25,0,0,0,0,0,0,1
232,1,62,5226,2,9,18,28,19.07,16.35,14.08,197.75,50.46,76.85,169.02,50.55,54.32,41.75,0,1,2,0,0,0,0
233,1,42,228,1,108.5,18.5,21.25,14.25,14.25,14.25,256.25,567.6,1.23,0,0,0.06,0,29,0,0,0,0,0,1
234,0,70,7358,2,9,9,9.25,18.35,37.66,18.9,199.41,53.28,42.35,49,95.32,85.42,72.05,0,1,0,1,9,2,0
235,1,48,6910,2,27.75,31.75,29.5,26.85,21.62,22.56,338.28,105.96,117.53,96.68,95.22,62.66,84.15,3,4,1,2,2,2,0
236,0,60,4390,2,9,9,9,23.35,14.98,15.53,349.86,31.6,48.37,39.68,91.05,33.28,41.82,1,4,2,1,4,0,0
237,1,34,3203,2,39.75,33.5,19,22.75,27.17,16.56,367.48,198.48,147.34,41.75,16.86,107.34,57.36,2,0,2,0,3,0,0
238,1,30,2072,1,24.75,24.75,23.25,34.09,30.75,26,462.09,102.8,68.88,56.02,103.79,113.9,46.69,4,3,5,5,7,6,0
239,1,53,5814,2,45,33.75,37.5,47.6,50.45,27.47,645.77,250.27,177.98,194.42,257,287.81,133.08,0,0,0,0,0,0,0
240,1,32,980,2,49.5,32.75,27,38.7,13.85,11.32,546.62,267.6,158.85,110.33,206.56,29.05,19.08,4,2,0,2,0,0,0
241,0,80,1036,1,22.5,14.25,14.25,22.31,31.46,26.75,404.27,0,11.2,1.53,35.2,56.82,34.3,0,1,2,8,23,20,1
242,1,32,2444,2,9,19,14.25,12,15.25,12.09,174.84,31.93,57.54,30.04,11.39,34.1,14.7,1,1,2,1,2,1,0
243,1,48,3832,1,30.75,37.75,47.75,50.26,53,46.5,721.51,52.74,89.98,116.59,108.47,118.87,99.78,24,28,40,41,25,39,0
244,1,30,1187,1,28.25,28,14.25,21,14.25,14.25,494.25,40.5,12.35,0,0,0.59,0,5,3,0,0,0,0,1
245,1,27,1185,2,10.75,11.75,13.25,19.2,19.33,17.62,233.99,33.4,39.94,34.74,49.93,48.01,48.9,1,3,3,0,3,2,0
246,1,50,1869,2,64.25,54.25,46,17.4,12,28.64,715.29,356.5,328.98,160.28,39.51,23.68,139.77,2,3,5,2,2,2,0
247,1,59,6254,1,18.75,22.25,21.25,21,21.34,26.25,423.09,47.94,70.16,57.62,62.97,65.09,97,0,1,1,1,1,1,0
248,1,44,350,2,9,13.25,12.75,17.5,21.54,16.18,161.22,22.26,57.65,27.7,44.79,84.86,38.07,2,2,2,2,2,3,0
249,1,60,536,1,14.25,52.75,58,36.25,14.25,62.5,784,0,194.1,183.81,85.48,0,182.02,0,14,11,12,0,15,1
250,1,40,10200,2,9,9,9,26.3,21.5,13.25,181.05,32.37,25.72,9.3,45.57,32,7.29,2,1,0,7,9,7,0
251,1,42,676,1,22.25,17,18.5,16,20.5,17.5,325.5,70.27,17.89,30.57,11.4,53.45,21.73,0,0,0,0,0,0,0
252,1,46,6381,1,43,41.5,40.25,33.09,36.3,39.25,566.39,233.55,206.87,165.5,150.9,162.46,147.64,7,5,4,4,3,7,0
253,0,47,359,2,9,9,9,10.25,9,9,314.75,0,0,0,0,0,0,0,0,0,0,0,0,1
254,1,57,6506,2,9.25,10.25,11.75,21.77,15.1,11.88,184.25,28.74,43.52,46.28,65.92,33.96,14.91,1,2,3,1,4,1,0
255,1,55,389,1,33.25,25.25,26.25,23.5,16.5,18.25,535.5,108.45,65.84,77.16,58.92,15.76,24.43,7,2,3,3,1,1,0
256,1,25,50,1,14.25,14.25,14.25,14.25,17.97,51.5,69.47,0,0,0,0,38.07,417.25,0,0,0,0,0,0,0
257,1,31,751,2,23,18.25,24,20.64,24.35,21,553.24,101.48,53.92,3.72,40.71,77.13,58.13,0,0,0,0,0,0,0
258,0,29,830,2,29,31.25,11.25,10.75,10.5,9,304.5,134.58,135.08,6.07,0,0,0,0,0,0,0,0,0,0
259,1,59,2135,2,10.75,10.75,10.75,10.75,10.5,10.75,180.75,0.3,0,0,0,0,0,0,0,0,0,0,0,0
260,1,30,255,1,103.75,41,34.5,66.34,42.09,78,470.18,552.33,358.52,294.22,409.79,337.58,344.86,2,3,3,3,2,4,0
261,1,30,2417,1,14.5,14.25,14.75,14.25,14.25,14.75,842.75,0,0,0,0,0,0,0,0,0,0,0,0,1
262,0,55,217,2,9,9,9,14.7,11.58,14.25,164.03,3.3,1.47,17.17,44.8,11.38,20.53,0,1,1,0,3,4,0
263,1,40,3341,2,9,9,9.5,11.6,10.45,11.13,216.43,44.35,21.47,14.39,11.72,5.23,10.97,2,0,0,1,1,2,1
264,1,54,6753,2,95.25,79,89.25,16.5,39.55,24.47,1038.27,688.17,604.8,882.8,29.09,166.73,111.68,0,0,0,0,0,0,1
265,1,67,1905,2,13,22.25,13.5,21.7,21.9,14.35,211.7,76.61,76.18,42.23,66.37,64.67,36.11,0,0,0,0,0,0,0
266,0,53,5579,1,24.25,19,28,21.57,28.02,23.5,401.09,65.68,37.85,97.93,66.16,107.29,64.09,3,4,8,2,6,4,0
267,1,56,9615,2,20.25,19,14.25,24.92,16.55,21.6,358.57,72.38,63.9,28.43,74.9,42.33,64.02,1,3,0,1,0,1,0
268,1,30,196,1,64.5,44.75,30.5,55.52,51.57,44.75,395.09,222,152.59,66.65,209.46,170.93,131.35,62,26,18,41,40,40,1
269,1,57,3062,2,9.5,11,21.5,18.45,13.75,12.72,183.17,80.5,57.02,73.39,63.52,27.18,18.25,0,0,0,0,0,0,1
270,0,64,1299,2,9,10.75,9,11.55,16.82,32.13,183.25,0,41.53,48.98,20.9,72.95,102.25,0,1,0,0,0,11,0
271,1,47,1879,2,35.25,32.75,27.75,22.5,30.05,21.49,386.29,133.06,133.12,99.17,70.66,127.4,69.92,0,0,0,0,0,0,0
272,1,60,743,2,9.25,27,15.75,17.25,25.75,16.55,281.05,38.47,110.85,45.24,46.44,94.6,45.76,0,1,0,0,0,0,0
273,0,44,5576,2,9,26.5,35.5,29.55,33.39,30.99,454.93,72.25,110.63,168.79,126.32,162.5,155.21,2,0,2,1,0,0,0
274,1,41,4310,1,55.5,56.25,59.25,30.71,17.07,26.25,1480.03,212.1,208.35,214.49,79.88,12.76,47.07,15,16,11,9,0,4,0
275,1,60,5697,2,31.5,30.75,9.5,16.2,10.25,10.85,220.55,174.78,121.42,18.35,42.62,7.39,7.77,1,6,0,0,0,0,0
276,1,41,1704,1,30.25,29,25,38.74,27.98,24.5,606.22,177.99,145.66,146.97,179.14,135.3,50.38,0,3,1,1,0,0,0
277,1,41,2433,1,44.5,16.5,14.25,15.75,17.25,16,760.75,86.69,8.43,0.83,7.93,24.63,4.89,16,1,0,0,0,1,1
278,1,41,6462,1,44,31.25,31.5,16.5,17.25,18,442.75,208.56,124.92,113.33,13.22,20.52,27.97,3,1,3,0,0,0,0
279,1,59,2799,1,357.5,178.5,253,493.39,394.51,338,6955.4,1159.41,614.31,837.31,1539.81,1260.19,1120.36,5,3,6,6,7,4,0
280,1,26,98,1,14.25,14.25,73,23,24.25,71.75,192,0,0,100.6,54.94,45.61,116.57,1,1,1,2,2,2,0
281,1,43,2993,1,34,27.75,29.25,35.21,24.4,32,613.36,148.2,126.58,148.58,175.77,70.74,156.72,8,2,1,1,5,5,1
282,0,29,423,2,13.5,13.5,14,16.55,32.52,13.19,236.01,89.79,59.86,38.19,45.22,181.94,21.14,0,0,0,0,0,0,1
283,1,38,4378,2,25.75,19.75,33.75,32.25,34.95,24.63,490.33,1.22,68.07,108.89,117,129.57,120.41,1,4,2,2,4,2,0
284,0,44,2054,2,9,9,9,11.65,11.85,13.24,161.74,0,0,0,10.4,15.48,28.02,0,0,0,0,1,1,0
285,1,44,1106,2,10.25,14.5,13.75,18.77,19.18,13.71,208.91,55.48,47.97,38.72,54.42,51.77,28.67,2,3,0,0,2,1,0
286,1,59,918,2,9,9,9,21.4,23.61,18.92,189.68,97.77,118.67,134.3,97.77,84.75,64.57,0,1,1,3,3,3,0
287,0,19,114,2,9,9,19,13.7,12,10,54.7,0,0,60.98,34.73,17.88,7.85,0,0,1,0,1,0,1
288,1,24,5589,1,18,17.25,23.75,28.32,23.77,20.25,404.71,30.12,21.77,55.44,76.9,44.43,32.19,2,3,6,3,3,5,0
289,0,46,3874,2,22.75,9,9,24,18.25,19.97,277.97,86.35,112.98,103.67,95.8,53.07,57.57,1,2,3,1,1,1,0
290,0,31,1705,2,9,9,12.75,9,9,9,150.75,18.27,5.37,2.12,0,0,0,6,1,1,0,0,0,1
291,1,53,2811,1,22.25,23.5,23,25.84,31.25,24,432.59,49.27,53.74,39.13,62.48,70.23,47.31,5,6,7,7,8,7,0
292,1,43,1484,1,18.75,25.75,32.5,21.82,23.5,38.25,436.82,26.27,64.21,85.56,40.18,32.25,52.94,3,6,2,2,5,6,1
293,1,52,2080,2,22,33.5,20.75,36.4,24.04,31.74,466.58,62.54,73.67,35.37,90.42,71.72,90.89,3,5,5,4,4,2,0
294,1,51,7339,2,26.25,19.25,20.25,17.5,29,48.97,498.47,83.21,65.16,37.96,39.58,95.15,186.44,3,2,4,2,2,3,0
295,0,69,2481,2,9,9,9.25,9.3,9.57,10.35,150.47,3.6,5.85,15.33,0,5.93,5.48,0,0,0,0,0,0,0
296,1,61,1283,1,32.5,29,32.25,34.5,35.5,35.5,553,125.49,105.36,130.22,144.16,164.53,175.31,2,2,3,3,0,2,0
297,0,72,855,2,9.25,9,9,18,47.06,52,438.06,57.52,122.68,80.98,59.97,160.98,105.42,2,4,5,1,5,16,1
298,0,53,4762,1,14.25,14.25,15,14.25,14.5,14.5,335,0,0,0,0,0,0,0,0,0,0,0,0,1
299,1,48,889,2,9,9,9.5,22.65,20.3,13.32,192.52,3.71,14.09,52.38,75.38,87.02,35.81,0,0,0,0,0,0,0
300,1,76,7234,1,25,26.25,35,24.98,29.46,22.25,593.94,49.9,77.17,134.65,73.08,93.24,72.02,2,1,4,2,7,1,0
301,1,62,5649,2,26.5,19,20,14.75,15.44,17.27,231.21,77.44,57.92,60.03,30.71,38.08,52.71,1,0,0,0,0,1,1
302,1,42,1451,1,17,66.75,136.25,46.75,42.75,70.5,1913.25,11.6,245.53,512.33,115.96,89.38,256.46,6,49,68,38,20,44,0
303,0,29,3535,2,9,9,13,9,9,31.74,190.99,0,0,0,0,0,79.85,0,0,0,0,0,7,0
304,1,27,134,2,9,11,23.25,21.52,35.5,23.81,115.08,0,20.48,121.87,95.58,183.6,71.26,0,0,3,1,2,3,1
305,1,39,1912,2,21.75,25.75,25.25,35.1,20.19,23.82,513.36,84.57,97.58,100.95,148.17,69.22,95.19,0,0,0,0,0,0,0
306,1,43,1086,2,19.75,23.75,13.25,31.37,28.58,27.36,469.31,66.91,86.26,41.45,149.45,109.4,74.16,1,0,0,1,3,3,0
307,1,71,499,2,11.25,14.5,9.75,11.25,15.1,10.7,190.05,66.76,85.43,46.89,10.35,39.23,4.63,0,0,0,0,0,0,0
308,1,70,1348,2,37.5,35.75,33,38.95,36.09,33.41,469.2,150.27,138.86,121.74,142.66,132.91,130.76,0,0,0,0,0,0,0
309,1,47,4860,1,99.25,82,110.5,100.5,84.5,67.5,1458.5,472.78,350.35,467.99,439.91,434.46,313.74,0,0,0,0,0,0,0
310,1,52,1654,1,17,24.5,51.25,30.07,20.75,22.75,468.57,16.52,80.85,230.67,114.96,45.43,73.73,1,1,11,1,0,1,0
311,1,76,6389,2,9,9,9,10.65,11.04,11.33,153.27,17.67,12.67,6.77,0,16,14.41,1,1,0,0,1,1,0
312,1,46,7749,2,9,9,9,14.5,13,19.73,223.23,36.51,29.16,7.08,24.52,24.18,48.44,2,2,0,1,1,3,0
313,0,37,3105,2,10,9,9,36.05,15.77,28.28,225.85,0,0,0,27.45,34.87,72.8,0,0,0,5,5,7,0
314,1,59,7800,2,9,11.75,11.25,17,14.75,15.75,180.75,33.47,47.84,23.36,46.32,32.48,42.62,1,2,0,1,0,0,0
315,0,41,2433,2,9,9,9,15.45,13.4,10.4,173.5,0,0,0,15.83,18.53,10.67,0,0,0,3,2,0,0
316,1,39,2395,2,9,9,9,19.72,12.59,12.75,253.81,0,0,7.63,73.51,15.75,8.05,0,0,1,1,2,2,0
317,1,45,3166,2,9,9,10,12.25,12,12.86,177.11,41.74,8.95,19.41,15.47,19.22,23.78,3,2,2,3,1,3,0
318,0,36,155,1,31.75,65.5,124.75,126.75,130.5,102.25,581.5,132,436.91,828.18,931.75,721.05,457.09,2,7,18,20,46,33,1
319,0,47,4365,2,14.25,14,14.25,14.25,14,14.25,264.75,0,0,0,0,0,0,0,0,0,0,0,0,0
320,1,57,685,1,56.5,21,24,23.25,22.85,19,401.1,1051.41,46.74,79.82,73.68,75.86,44.06,1,3,4,1,3,2,1
321,1,45,636,1,32.5,38.75,48.5,54.3,66.89,70.25,942.19,91.96,121.96,160.39,180.42,221.04,288.82,29,38,50,58,73,79,0
322,1,40,6042,2,9,9,9.75,11.45,9.25,9.93,161.63,31.73,27.5,20.25,13.78,1.36,5.2,0,0,0,0,0,0,0
323,0,53,1110,2,9,9,9,9.35,9,9.55,513.9,0,0,0,4.4,0,5.65,0,0,0,0,0,0,1
324,1,33,141,1,43.5,38.25,33.5,52.8,54.08,45,764.38,241.48,207.86,162.95,326.6,354.29,310.79,0,0,0,0,0,0,1
325,0,44,4180,2,10.75,9,9,18.25,17.02,12.98,226,0,0,0,0,0,0,0,0,0,0,0,0,0
326,0,56,4544,2,9,9,9,10.5,13.86,15.55,160.16,19.33,33.52,20.22,10.82,47.97,57.65,1,2,1,0,0,1,1
327,1,43,611,1,55.25,89.25,83.75,87.87,21.25,14.25,773.37,334.47,570.41,500.54,338.93,23.39,0,13,14,11,15,1,0,0
328,1,35,4014,2,9,11.5,30.5,15.55,18.75,17.43,334.98,36.33,30.2,62.03,24.25,45.02,43.54,3,4,5,4,4,4,0
329,1,39,353,2,10.75,11.25,10.5,10.75,10.75,10.75,126,0,0,0,0,0,0,0,0,0,0,0,0,0
330,1,42,1795,1,52.5,58.5,67.75,67.5,55.25,96.75,1092.75,256.7,294.58,331.42,372.96,236.02,381.35,7,7,7,9,15,25,0
331,1,60,5001,1,33.5,22.25,20.75,25.27,22.58,23.25,792.1,90.29,40.33,50.05,59.59,42.53,56.63,5,3,3,5,4,3,0
332,1,38,1460,1,62.25,42.25,47,53.71,50.34,33.75,914.05,348.81,226.4,237.61,307.02,284.27,199.28,1,2,3,3,1,1,0
333,1,47,4960,2,13.75,22.75,13,22.2,9,10.5,185.7,159.58,88.34,52.67,81.94,0,11.19,1,2,1,1,0,1,1
334,1,74,1017,1,43.75,30.25,28.25,26.5,31.93,32.25,553.18,259.66,150.42,129.61,99.06,125.68,183.15,3,2,2,1,4,5,0
335,1,42,940,1,23.5,21.25,41,39.34,28.73,24.75,603.82,35.83,90.55,276.52,180.57,122.62,86.03,2,4,5,5,2,2,0
336,1,67,2338,1,95.75,81.25,63.25,48.84,66.94,71.75,1315.03,860.39,669.92,470.84,315.73,545.77,587.97,1,2,0,0,4,5,0
337,0,70,3208,2,9,9,9,10.65,11.15,11.13,153.43,10.1,20.25,2.18,10.33,21.63,19.32,0,2,0,0,1,0,0
338,1,33,858,1,34.25,27.25,26.75,24.34,22.32,27.75,811.66,177.24,117.98,103.77,93.18,80.47,147.33,3,3,1,1,2,3,1
339,1,36,305,2,9.5,10.25,17,19.67,9.7,12.25,126.62,53.69,39.82,62.88,69.28,1.97,18.38,0,0,1,0,0,0,1
340,1,46,1115,2,13,28,24.25,22.75,27.4,21.81,339.71,83.67,133.2,107.47,84.79,97.61,64.17,0,0,0,0,0,2,0
341,1,71,5999,2,32.25,11.75,27,12.05,9,9.25,239.05,114.59,44.48,76.25,14,0.86,1.2,8,2,5,1,0,0,0
342,1,44,2926,1,54,62,52.75,44.75,49,45.75,791.5,345.35,424.08,334.69,246.37,350.02,266.46,0,1,3,0,0,3,0
343,1,68,134,2,9,20,20.75,19.1,23.65,15.88,99.38,0,57.3,36.97,35.04,50.08,29.6,4,8,7,6,7,7,0
344,1,74,618,1,21.25,23.5,20.25,30.84,27.84,18.5,612.68,50.42,32.12,56.6,121.55,86.63,28.4,3,4,6,3,6,2,0
345,1,44,6156,2,9,9,19,9,9,9,607.25,0,0,0,0,0,0,0,0,0,0,0,0,0
346,0,61,1551,2,9,9,9,30.25,25.25,24.25,277,33.9,131.57,124.17,155.87,108.57,129.15,1,3,2,1,2,2,0
347,1,58,14,1,14.25,14.25,14.25,14.25,14.25,14.25,7,0,0,0,0,0,5.98,2,3,5,0,0,0,0
348,1,33,1554,1,46.75,33,43.5,40.84,35,24.75,814.84,241.19,134.16,274.82,224.63,164.07,94.95,2,4,3,2,5,2,1
349,1,44,2635,1,21.25,16,18.5,99.93,149.09,137.5,651.02,60.39,12.67,39.32,764.46,1213.87,1281.9,0,0,0,0,0,0,0
350,1,58,6464,1,25.5,22.5,30.25,25.14,24.5,15.25,453.39,57.28,1.83,149.53,75.61,80.68,10.76,2,1,5,2,4,1,0
351,1,49,1462,2,9,9,9,20.5,29.59,34.49,220.83,0,1.98,19.43,55.08,104.68,136.78,0,0,0,5,11,5,1
352,1,55,5182,1,41.5,49.75,54,35.5,35,27.75,656.75,191.53,235.88,278.29,191.71,203.55,143.31,0,2,0,0,1,0,0
353,1,48,1448,1,26.5,37,40,30.32,65.69,36.25,604.04,129.36,178.45,117.02,67.75,302.68,119.26,2,3,3,8,13,5,0
354,0,55,1488,1,39.25,34.25,48,42.84,38.25,54.5,671.84,140.93,145,196.32,129.7,92.85,143.5,11,9,8,14,17,22,0
355,1,28,1298,2,27.25,20,22,22,19.25,18.42,265.67,116.79,79.26,70.11,74.99,62.94,56.92,0,0,0,0,0,0,1
356,0,61,4077,2,9.5,9.25,9.5,15.35,17.7,15.13,174.93,59.58,60.04,35.94,32.89,51.6,41.94,2,1,1,1,2,1,0
357,1,43,1010,2,9,10,13.75,29.5,16.75,18,198.5,10.83,38.51,29.2,73.88,35.15,47.05,0,0,0,0,0,0,0
358,1,41,1183,2,9.75,18.75,24.5,23.5,21.27,15.29,298.56,53.67,80.94,85.06,86.2,69.1,28.31,2,0,2,0,1,0,0
359,0,77,2027,0,160,213.75,241.25,198,207.3,232.75,2050.45,550,597,648.87,602.56,539,542.42,11,16,21,18,14,22,0
360,1,58,6001,1,26,25.25,27,30.39,23.47,25,509.86,102.13,99.34,124.47,150.75,92.75,104.7,1,2,0,1,1,3,1
361,0,64,7178,1,14.25,14.25,14.25,14.25,39.18,36.5,436.39,0,0,0,65.42,205.98,227.75,0,0,0,3,5,2,0
362,1,61,5106,2,9.25,9,9.25,12.81,34.25,15,183.81,8.67,3.49,12.44,12.5,65.01,17.47,4,3,3,4,12,4,0
363,1,33,2443,1,15.75,18,14.5,20.93,25.92,23.75,444.85,34.3,73.37,34.33,68.35,121.27,98.98,0,0,0,0,1,0,0
364,1,50,5489,1,27,31.75,34.25,42.02,32.75,31,716.77,55.04,80.99,94,127.37,105.57,90.98,6,6,4,5,4,1,0
365,1,59,4081,2,9.5,11,16.75,13.5,19.05,20.99,196.04,44.4,56.8,54.41,46.55,74.37,89.29,0,0,3,0,0,3,1
366,0,45,5227,1,36.25,45.75,14.25,21.25,107,111,743.5,0.6,132.17,18.33,18.88,244.4,271,1,5,7,9,2,4,0
367,1,44,4593,1,69.25,103,98.5,42.35,74.75,37.25,936.85,654.6,742.92,673.9,288.33,734.14,306,2,1,1,1,1,1,0
368,0,47,7581,2,9,9,9,12.1,16.35,17.29,264.49,17.4,15.57,5.97,11.08,31.2,46.43,3,1,1,2,1,0,0
369,1,45,1281,1,21.75,17.5,16.5,19.8,18.25,22.25,387.8,63.29,23.83,13.61,30.75,23.58,39.76,1,1,0,3,3,2,0
370,1,36,3200,1,47.75,34.75,42.25,36.96,26.78,35,710.57,339.9,206.53,303.65,228.76,116.53,208,4,1,2,4,3,2,0
371,1,31,2475,2,9.25,13.25,14,18.7,15.2,14.89,245.54,41.95,44.79,31.87,37.1,25.93,28.26,0,0,0,0,0,0,0
372,0,43,5768,2,21,10.75,9,29.75,26.66,31.61,451.52,0,114.08,76.72,71.07,125.82,307.97,0,2,3,0,2,4,0
373,1,28,35,2,9,9,9,9,16.5,29.35,45.85,0,0,0,0,0,81.25,0,0,0,0,0,7,1
374,0,35,2451,2,9,9.25,9,13.45,15.63,10.49,161.07,11.25,35.03,1.22,22.62,32.35,8.78,4,7,0,4,7,2,1
375,1,47,3081,1,28.75,14.25,14.25,38.75,37.08,41.5,509.58,77.97,0,0,26.3,153.56,194.52,0,0,0,2,4,8,0
376,1,53,7280,1,190.75,159.75,128.75,143.5,183.39,147,2650.89,1941.77,1600.36,1111.39,1196.82,1001.55,854.37,4,8,8,6,24,21,0
377,0,45,5373,2,36,34.75,33.25,33.14,26.08,36.25,599.72,146.74,133.72,145.55,157.9,75.36,141.73,5,3,5,1,3,5,0
378,1,41,4392,2,9,12.75,24.75,23.95,14.1,9,312.05,50.76,48.88,70.66,65.8,32.32,0,2,2,3,1,0,0,0
379,1,44,6583,1,48.75,59.5,44.75,46.56,48.89,14.25,766.45,337.86,446.88,308.89,306.16,323.86,277.19,2,4,4,4,4,2,0
380,0,57,743,2,20,9,9,27.75,22.9,26.03,325.18,7.12,82.52,35.27,16.17,108.41,134.1,0,0,0,3,2,0,0
381,0,45,2832,2,35,56,23.25,50.75,11,12.4,615.4,6.92,22.67,7.25,36.85,16.07,10.52,5,6,3,3,1,0,1
382,1,42,1242,2,43.75,29,36.75,31,57.35,34,697.85,157.62,130.91,121.21,102.93,159.42,60.14,14,8,17,10,18,19,0
383,0,66,4776,2,32.5,24.5,22.75,27.7,21.7,20.11,332.26,144.62,82.73,76.17,96.93,68.31,60.69,0,4,4,5,1,1,0
